date,market_rate,base_rate,base_future,market_future
20190405,1.75,1.75,1.75,1.74
20190408,1.76,1.75,1.75,1.76
20190409,1.77,1.75,1.75,1.73
20190410,1.75,1.75,1.75,1.73
20190411,1.78,1.75,1.75,1.74
20190412,1.76,1.75,1.75,1.73
20190415,1.77,1.75,1.75,1.75
20190416,1.76,1.75,1.75,1.75
20190417,1.73,1.75,1.75,1.75
20190418,1.72,1.75,1.75,1.76
20190419,1.75,1.75,1.75,1.79
20190422,1.74,1.75,1.75,1.77
20190423,1.75,1.75,1.75,1.75
20190424,1.73,1.75,1.75,1.73
20190425,1.73,1.75,1.75,1.77
20190426,1.73,1.75,1.75,1.75
20190429,1.73,1.75,1.75,1.75
20190430,1.79,1.75,1.75,1.75
20190502,1.75,1.75,1.75,1.75
20190503,1.74,1.75,1.75,1.74
20190507,1.73,1.75,1.75,1.76
20190508,1.73,1.75,1.75,1.75
20190509,1.73,1.75,1.75,1.76
20190510,1.74,1.75,1.75,1.75
20190513,1.75,1.75,1.75,1.74
20190514,1.73,1.75,1.75,1.75
20190515,1.76,1.75,1.75,1.75
20190516,1.75,1.75,1.75,1.76
20190517,1.74,1.75,1.75,1.77
20190520,1.76,1.75,1.75,1.83
20190521,1.73,1.75,1.75,1.75
20190522,1.73,1.75,1.75,1.73
20190523,1.74,1.75,1.75,1.73
20190524,1.73,1.75,1.75,1.73
20190527,1.75,1.75,1.75,1.73
20190528,1.75,1.75,1.75,1.73
20190529,1.75,1.75,1.75,1.69
20190530,1.76,1.75,1.75,1.74
20190531,1.79,1.75,1.75,1.75
20190603,1.77,1.75,1.75,1.74
20190604,1.75,1.75,1.75,1.73
20190605,1.73,1.75,1.75,1.72
20190607,1.77,1.75,1.75,1.72
20190610,1.75,1.75,1.5,1.5
20190611,1.75,1.75,1.5,1.49
20190612,1.75,1.75,1.5,1.48
20190613,1.75,1.75,1.5,1.48
20190614,1.74,1.75,1.5,1.48
20190617,1.76,1.75,1.5,1.5
20190618,1.75,1.75,1.5,1.51
20190619,1.76,1.75,1.5,1.5
20190620,1.75,1.75,1.5,1.52
20190621,1.74,1.75,1.5,1.56
20190624,1.75,1.75,1.5,1.51
20190625,1.75,1.75,1.5,1.48
20190626,1.76,1.75,1.5,1.49
20190627,1.77,1.75,1.5,1.49
20190628,1.83,1.75,1.5,1.49
20190701,1.75,1.75,1.5,1.49
20190702,1.73,1.75,1.5,1.5
20190703,1.73,1.75,1.5,1.52
20190704,1.73,1.75,1.5,1.52
20190705,1.73,1.75,1.5,1.52
20190708,1.73,1.75,1.5,1.52
20190709,1.69,1.75,1.5,1.51
20190710,1.74,1.75,1.5,1.51
20190711,1.75,1.75,1.5,1.51
20190712,1.74,1.75,1.5,1.52
20190715,1.73,1.75,1.5,1.53
20190716,1.72,1.75,1.5,1.53
20190717,1.72,1.75,1.5,1.53
20190718,1.5,1.5,1.5,1.51
20190719,1.49,1.5,1.5,1.51
20190722,1.48,1.5,1.5,1.54
20190723,1.48,1.5,1.5,1.5
20190724,1.48,1.5,1.5,1.5
20190725,1.5,1.5,1.5,1.49
20190726,1.51,1.5,1.5,1.5
20190729,1.5,1.5,1.5,1.53
20190730,1.52,1.5,1.5,1.56
20190731,1.56,1.5,1.5,1.51
20190801,1.51,1.5,1.5,1.49
20190802,1.48,1.5,1.5,1.52
20190805,1.49,1.5,1.5,1.52
20190806,1.49,1.5,1.5,1.5
20190807,1.49,1.5,1.5,1.5
20190808,1.49,1.5,1.5,1.51
20190809,1.5,1.5,1.5,1.51
20190812,1.52,1.5,1.5,1.51
20190813,1.52,1.5,1.5,1.53
20190814,1.52,1.5,1.5,1.53
20190816,1.52,1.5,1.5,1.54
20190819,1.51,1.5,1.5,1.58
20190820,1.51,1.5,1.5,1.55
20190821,1.51,1.5,1.5,1.51
20190822,1.52,1.5,1.5,1.52
20190823,1.53,1.5,1.5,1.46
20190826,1.53,1.5,1.5,1.48
20190827,1.53,1.5,1.5,1.51
20190828,1.51,1.5,1.5,1.55
20190829,1.51,1.5,1.5,1.53
20190830,1.54,1.5,1.5,1.52
20190902,1.5,1.5,1.25,1.28
20190903,1.5,1.5,1.25,1.25
20190904,1.49,1.5,1.25,1.25
20190905,1.5,1.5,1.25,1.25
20190906,1.53,1.5,1.25,1.24
20190909,1.56,1.5,1.25,1.24
20190910,1.51,1.5,1.25,1.23
20190911,1.49,1.5,1.25,1.24
20190916,1.52,1.5,1.25,1.24
20190917,1.52,1.5,1.25,1.24
20190918,1.5,1.5,1.25,1.26
20190919,1.5,1.5,1.25,1.29
20190920,1.51,1.5,1.25,1.25
20190923,1.51,1.5,1.25,1.25
20190924,1.51,1.5,1.25,1.25
20190925,1.53,1.5,1.25,1.24
20190926,1.53,1.5,1.25,1.26
20190927,1.54,1.5,1.25,1.28
20190930,1.58,1.5,1.25,1.3
20191001,1.55,1.5,1.25,1.32
20191002,1.51,1.5,1.25,1.32
20191004,1.52,1.5,1.25,1.3
20191007,1.46,1.5,1.25,1.3
20191008,1.48,1.5,1.25,1.3
20191010,1.51,1.5,1.25,1.29
20191011,1.55,1.5,1.25,1.3
20191014,1.53,1.5,1.25,1.29
20191015,1.52,1.5,1.25,1.29
20191016,1.28,1.25,1.25,1.27
20191017,1.25,1.25,1.25,1.27
20191018,1.25,1.25,1.25,1.26
20191021,1.25,1.25,1.25,1.25
20191022,1.24,1.25,1.25,1.28
20191023,1.24,1.25,1.25,1.25
20191024,1.23,1.25,1.25,1.24
20191025,1.24,1.25,1.25,1.24
20191028,1.24,1.25,1.25,1.25
20191029,1.24,1.25,1.25,1.24
20191030,1.26,1.25,1.25,1.26
20191031,1.29,1.25,1.25,1.28
20191101,1.25,1.25,1.25,1.26
20191104,1.25,1.25,1.25,1.3
20191105,1.25,1.25,1.25,1.3
20191106,1.24,1.25,1.25,1.29
20191107,1.26,1.25,1.25,1.28
20191108,1.28,1.25,1.25,1.28
20191111,1.3,1.25,1.25,1.29
20191112,1.32,1.25,1.25,1.28
20191113,1.32,1.25,1.25,1.29
20191114,1.3,1.25,1.25,1.3
20191115,1.3,1.25,1.25,1.31
20191118,1.3,1.25,1.25,1.31
20191119,1.29,1.25,1.25,1.31
20191120,1.3,1.25,1.25,1.39
20191121,1.29,1.25,1.25,1.3
20191122,1.29,1.25,1.25,1.27
20191125,1.27,1.25,1.25,1.29
20191126,1.27,1.25,1.25,1.27
20191127,1.26,1.25,1.25,1.25
20191128,1.25,1.25,1.25,1.28
20191129,1.28,1.25,1.25,1.28
20191202,1.25,1.25,1.25,1.29
20191203,1.24,1.25,1.25,1.27
20191204,1.24,1.25,1.25,1.27
20191205,1.25,1.25,1.25,1.27
20191206,1.24,1.25,1.25,1.28
20191209,1.26,1.25,1.25,1.28
20191210,1.28,1.25,1.25,1.29
20191211,1.26,1.25,1.25,1.28
20191212,1.3,1.25,1.25,1.28
20191213,1.3,1.25,1.25,1.26
20191216,1.29,1.25,1.25,1.25
20191217,1.28,1.25,1.25,1.24
20191218,1.28,1.25,1.25,1.25
20191219,1.29,1.25,1.25,1.22
20191220,1.28,1.25,1.25,1.22
20191223,1.29,1.25,1.25,1.23
20191224,1.3,1.25,1.25,1.23
20191226,1.31,1.25,1.25,1.22
20191227,1.31,1.25,1.25,1.24
20191230,1.31,1.25,1.25,1.26
20191231,1.39,1.25,1.25,1.26
20200102,1.3,1.25,1.25,1.26
20200103,1.27,1.25,1.25,1.24
20200106,1.29,1.25,1.25,1.24
20200107,1.27,1.25,1.25,1.23
20200108,1.25,1.25,1.25,1.24
20200109,1.28,1.25,1.25,1.23
20200110,1.28,1.25,1.25,1.23
20200113,1.29,1.25,1.25,1.24
20200114,1.27,1.25,1.25,1.25
20200115,1.27,1.25,1.25,1.25
20200116,1.27,1.25,1.25,1.23
20200117,1.28,1.25,1.25,1.26
20200120,1.28,1.25,1.25,1.26
20200121,1.29,1.25,1.25,1.26
20200122,1.28,1.25,1.25,1.25
20200123,1.28,1.25,1.25,1.25
20200128,1.26,1.25,1.25,1.24
20200129,1.25,1.25,1.25,1.26
20200130,1.24,1.25,1.25,1.25
20200131,1.25,1.25,1.25,1.24
20200203,1.22,1.25,1.25,1.25
20200204,1.22,1.25,1.25,1.25
20200205,1.23,1.25,1.25,1.27
20200206,1.23,1.25,0.75,0.76
20200207,1.22,1.25,0.75,0.73
20200210,1.24,1.25,0.75,0.72
20200211,1.26,1.25,0.75,0.73
20200212,1.26,1.25,0.75,0.73
20200213,1.26,1.25,0.75,0.72
20200214,1.24,1.25,0.75,0.73
20200217,1.24,1.25,0.75,0.73
20200218,1.23,1.25,0.75,0.75
20200219,1.24,1.25,0.75,0.76
20200220,1.23,1.25,0.75,0.8
20200221,1.23,1.25,0.75,0.76
20200224,1.24,1.25,0.75,0.74
20200225,1.25,1.25,0.75,0.73
20200226,1.25,1.25,0.75,0.75
20200227,1.23,1.25,0.75,0.74
20200228,1.26,1.25,0.75,0.73
20200302,1.26,1.25,0.75,0.73
20200303,1.26,1.25,0.75,0.73
20200304,1.25,1.25,0.75,0.75
20200305,1.25,1.25,0.75,0.74
20200306,1.24,1.25,0.75,0.73
20200309,1.26,1.25,0.75,0.74
20200310,1.25,1.25,0.75,0.75
20200311,1.24,1.25,0.75,0.75
20200312,1.25,1.25,0.75,0.74
20200313,1.25,1.25,0.75,0.74
20200316,1.27,1.25,0.75,0.74
20200317,0.76,0.75,0.75,0.73
20200318,0.73,0.75,0.75,0.73
20200319,0.72,0.75,0.75,0.76
20200320,0.73,0.75,0.75,0.71
20200323,0.73,0.75,0.75,0.72
20200324,0.72,0.75,0.75,0.71
20200325,0.73,0.75,0.75,0.72
20200326,0.73,0.75,0.75,0.73
20200327,0.75,0.75,0.75,0.73
20200330,0.76,0.75,0.75,0.72
20200331,0.8,0.75,0.75,0.72
20200401,0.76,0.75,0.75,0.71
20200402,0.74,0.75,0.75,0.71
20200403,0.73,0.75,0.75,0.73
20200406,0.75,0.75,0.75,0.72
20200407,0.74,0.75,0.75,0.73
20200408,0.73,0.75,0.75,0.72
20200409,0.73,0.75,0.75,0.72
20200410,0.73,0.75,0.75,0.72
20200413,0.75,0.75,0.75,0.74
20200414,0.74,0.75,0.5,0.49
20200416,0.73,0.75,0.5,0.49
20200417,0.74,0.75,0.5,0.49
20200420,0.75,0.75,0.5,0.47
20200421,0.75,0.75,0.5,0.47
20200422,0.74,0.75,0.5,0.46
20200423,0.74,0.75,0.5,0.47
20200424,0.74,0.75,0.5,0.46
20200427,0.73,0.75,0.5,0.5
20200428,0.73,0.75,0.5,0.49
20200429,0.76,0.75,0.5,0.49
20200504,0.71,0.75,0.5,0.46
20200506,0.72,0.75,0.5,0.46
20200507,0.71,0.75,0.5,0.46
20200508,0.72,0.75,0.5,0.47
20200511,0.73,0.75,0.5,0.46
20200512,0.73,0.75,0.5,0.46
20200513,0.72,0.75,0.5,0.47
20200514,0.72,0.75,0.5,0.47
20200515,0.71,0.75,0.5,0.48
20200518,0.71,0.75,0.5,0.47
20200519,0.73,0.75,0.5,0.5
20200520,0.72,0.75,0.5,0.49
20200521,0.73,0.75,0.5,0.57
20200522,0.72,0.75,0.5,0.48
20200525,0.72,0.75,0.5,0.47
20200526,0.72,0.75,0.5,0.5
20200527,0.74,0.75,0.5,0.49
20200528,0.49,0.5,0.5,0.45
20200529,0.49,0.5,0.5,0.48
20200601,0.49,0.5,0.5,0.48
20200602,0.47,0.5,0.5,0.49
20200603,0.47,0.5,0.5,0.5
20200604,0.46,0.5,0.5,0.48
20200605,0.47,0.5,0.5,0.47
20200608,0.46,0.5,0.5,0.49
20200609,0.5,0.5,0.5,0.46
20200610,0.49,0.5,0.5,0.44
20200611,0.49,0.5,0.5,0.46
20200612,0.46,0.5,0.5,0.45
20200615,0.46,0.5,0.5,0.46
20200616,0.46,0.5,0.5,0.48
20200617,0.47,0.5,0.5,0.49
20200618,0.46,0.5,0.5,0.47
20200619,0.46,0.5,0.5,0.48
20200622,0.47,0.5,0.5,0.49
20200623,0.47,0.5,0.5,0.51
20200624,0.48,0.5,0.5,0.51
20200625,0.47,0.5,0.5,0.5
20200626,0.5,0.5,0.5,0.48
20200629,0.49,0.5,0.5,0.49
20200630,0.57,0.5,0.5,0.5
20200701,0.48,0.5,0.5,0.47
20200702,0.47,0.5,0.5,0.47
20200703,0.5,0.5,0.5,0.49
20200706,0.49,0.5,0.5,0.49
20200707,0.45,0.5,0.5,0.52
20200708,0.48,0.5,0.5,0.52
20200709,0.48,0.5,0.5,0.51
20200710,0.49,0.5,0.5,0.5
20200713,0.5,0.5,0.5,0.53
20200714,0.48,0.5,0.5,0.53
20200715,0.47,0.5,0.5,0.52
20200716,0.49,0.5,0.5,0.53
20200717,0.46,0.5,0.5,0.5
20200720,0.44,0.5,0.5,0.49
20200721,0.46,0.5,0.5,0.55
20200722,0.45,0.5,0.5,0.52
20200723,0.46,0.5,0.5,0.49
20200724,0.48,0.5,0.5,0.48
20200727,0.49,0.5,0.5,0.48
20200728,0.47,0.5,0.5,0.49
20200729,0.48,0.5,0.5,0.43
20200730,0.49,0.5,0.5,0.48
20200731,0.51,0.5,0.5,0.47
20200803,0.51,0.5,0.5,0.49
20200804,0.5,0.5,0.5,0.47
20200805,0.48,0.5,0.5,0.46
20200806,0.49,0.5,0.5,0.46
20200807,0.5,0.5,0.5,0.46
20200810,0.47,0.5,0.5,0.47
20200811,0.47,0.5,0.5,0.46
20200812,0.49,0.5,0.5,0.49
20200813,0.49,0.5,0.5,0.47
20200814,0.52,0.5,0.5,0.49
20200818,0.52,0.5,0.5,0.48
20200819,0.51,0.5,0.5,0.48
20200820,0.5,0.5,0.5,0.55
20200821,0.53,0.5,0.5,0.47
20200824,0.53,0.5,0.5,0.46
20200825,0.52,0.5,0.5,0.48
20200826,0.53,0.5,0.5,0.53
20200827,0.5,0.5,0.5,0.54
20200828,0.49,0.5,0.5,0.54
20200831,0.55,0.5,0.5,0.5
20200901,0.52,0.5,0.5,0.47
20200902,0.49,0.5,0.5,0.47
20200903,0.48,0.5,0.5,0.48
20200904,0.48,0.5,0.5,0.49
20200907,0.49,0.5,0.5,0.52
20200908,0.43,0.5,0.5,0.53
20200909,0.48,0.5,0.5,0.55
20200910,0.47,0.5,0.5,0.56
20200911,0.49,0.5,0.5,0.56
20200914,0.47,0.5,0.5,0.49
20200915,0.46,0.5,0.5,0.48
20200916,0.46,0.5,0.5,0.52
20200917,0.46,0.5,0.5,0.48
20200918,0.47,0.5,0.5,0.47
20200921,0.46,0.5,0.5,0.46
20200922,0.49,0.5,0.5,0.46
20200923,0.47,0.5,0.5,0.51
20200924,0.49,0.5,0.5,0.5
20200925,0.48,0.5,0.5,0.49
20200928,0.48,0.5,0.5,0.48
20200929,0.55,0.5,0.5,0.48
20201005,0.47,0.5,0.5,0.48
20201006,0.46,0.5,0.5,0.48
20201007,0.48,0.5,0.5,0.49
20201008,0.53,0.5,0.5,0.48
20201012,0.54,0.5,0.5,0.49
20201013,0.54,0.5,0.5,0.49
20201014,0.5,0.5,0.5,0.51
20201015,0.47,0.5,0.5,0.52
20201016,0.47,0.5,0.5,0.51
20201019,0.48,0.5,0.5,0.53
20201020,0.49,0.5,0.5,0.52
20201021,0.52,0.5,0.5,0.6
20201022,0.53,0.5,0.5,0.51
20201023,0.55,0.5,0.5,0.48
20201026,0.56,0.5,0.5,0.48
20201027,0.56,0.5,0.5,0.48
20201028,0.49,0.5,0.5,0.46
20201029,0.48,0.5,0.5,0.45
20201030,0.52,0.5,0.5,0.48
20201102,0.48,0.5,0.5,0.49
20201103,0.47,0.5,0.5,0.5
20201104,0.46,0.5,0.5,0.5
20201105,0.46,0.5,0.5,0.49
20201106,0.51,0.5,0.5,0.49
20201109,0.5,0.5,0.5,0.48
20201110,0.49,0.5,0.5,0.48
20201111,0.48,0.5,0.5,0.51
20201112,0.48,0.5,0.5,0.52
20201113,0.48,0.5,0.5,0.56
20201116,0.48,0.5,0.5,0.55
20201117,0.49,0.5,0.5,0.55
20201118,0.48,0.5,0.5,0.54
20201119,0.49,0.5,0.5,0.57
20201120,0.49,0.5,0.5,0.61
20201123,0.51,0.5,0.5,0.53
20201124,0.52,0.5,0.5,0.48
20201125,0.51,0.5,0.5,0.48
20201126,0.53,0.5,0.5,0.49
20201127,0.52,0.5,0.5,0.48
20201130,0.6,0.5,0.5,0.51
20201201,0.51,0.5,0.5,0.48
20201202,0.48,0.5,0.5,0.49
20201203,0.48,0.5,0.5,0.49
20201204,0.48,0.5,0.5,0.5
20201207,0.46,0.5,0.5,0.51
20201208,0.45,0.5,0.5,0.48
20201209,0.48,0.5,0.5,0.48
20201210,0.49,0.5,0.5,0.48
20201211,0.5,0.5,0.5,0.49
20201214,0.5,0.5,0.5,0.48
20201215,0.49,0.5,0.5,0.51
20201216,0.49,0.5,0.5,0.45
20201217,0.48,0.5,0.5,0.46
20201218,0.48,0.5,0.5,0.52
20201221,0.51,0.5,0.5,0.49
20201222,0.52,0.5,0.5,0.47
20201223,0.56,0.5,0.5,0.45
20201224,0.55,0.5,0.5,0.47
20201228,0.55,0.5,0.5,0.46
20201229,0.54,0.5,0.5,0.48
20201230,0.57,0.5,0.5,0.49
20201231,0.61,0.5,0.5,0.49
20210104,0.53,0.5,0.5,0.49
20210105,0.48,0.5,0.5,0.5
20210106,0.48,0.5,0.5,0.47
20210107,0.49,0.5,0.5,0.49
20210108,0.48,0.5,0.5,0.51
20210111,0.51,0.5,0.5,0.5
20210112,0.48,0.5,0.5,0.49
20210113,0.49,0.5,0.5,0.5
20210114,0.49,0.5,0.5,0.52
20210115,0.5,0.5,0.5,0.59
20210118,0.51,0.5,0.5,0.47
20210119,0.48,0.5,0.5,0.47
20210120,0.48,0.5,0.5,0.45
20210121,0.48,0.5,0.5,0.47
20210122,0.49,0.5,0.5,0.48
20210125,0.48,0.5,0.5,0.52
20210126,0.51,0.5,0.5,0.49
20210127,0.45,0.5,0.5,0.5
20210128,0.46,0.5,0.5,0.53
20210129,0.52,0.5,0.5,0.51
20210201,0.49,0.5,0.5,0.47
20210202,0.47,0.5,0.5,0.46
20210203,0.45,0.5,0.5,0.48
20210204,0.47,0.5,0.5,0.47
20210205,0.46,0.5,0.5,0.47
20210208,0.48,0.5,0.5,0.49
20210209,0.49,0.5,0.5,0.47
20210210,0.49,0.5,0.5,0.51
20210215,0.49,0.5,0.5,0.48
20210216,0.5,0.5,0.5,0.47
20210217,0.47,0.5,0.5,0.49
20210218,0.49,0.5,0.5,0.59
20210219,0.51,0.5,0.5,0.45
20210222,0.5,0.5,0.5,0.44
20210223,0.49,0.5,0.5,0.45
20210224,0.5,0.5,0.5,0.46
20210225,0.52,0.5,0.5,0.48
20210226,0.59,0.5,0.5,0.46
20210302,0.47,0.5,0.5,0.49
20210303,0.47,0.5,0.5,0.53
20210304,0.45,0.5,0.5,0.52
20210305,0.47,0.5,0.5,0.48
20210308,0.48,0.5,0.5,0.48
20210309,0.52,0.5,0.5,0.48
20210310,0.49,0.5,0.5,0.49
20210311,0.5,0.5,0.5,0.47
20210312,0.53,0.5,0.5,0.48
20210315,0.51,0.5,0.5,0.49
20210316,0.47,0.5,0.5,0.5
20210317,0.46,0.5,0.5,0.47
20210318,0.48,0.5,0.5,0.47
20210319,0.47,0.5,0.5,0.48
20210322,0.47,0.5,0.5,0.48
20210323,0.49,0.5,0.5,0.49
20210324,0.47,0.5,0.5,0.42
20210325,0.51,0.5,0.5,0.49
20210326,0.48,0.5,0.5,0.47
20210329,0.47,0.5,0.5,0.47
20210330,0.49,0.5,0.5,0.47
20210331,0.59,0.5,0.5,0.47
20210401,0.45,0.5,0.5,0.47
20210402,0.44,0.5,0.5,0.46
20210405,0.45,0.5,0.5,0.49
20210406,0.46,0.5,0.5,0.48
20210407,0.48,0.5,0.5,0.48
20210408,0.46,0.5,0.5,0.49
20210409,0.49,0.5,0.5,0.5
20210412,0.53,0.5,0.5,0.48
20210413,0.52,0.5,0.5,0.47
20210414,0.48,0.5,0.5,0.49
20210415,0.48,0.5,0.5,0.43
20210416,0.48,0.5,0.5,0.48
20210419,0.49,0.5,0.5,0.51
20210420,0.47,0.5,0.5,0.49
20210421,0.48,0.5,0.5,0.47
20210422,0.49,0.5,0.5,0.46
20210423,0.5,0.5,0.5,0.48
20210426,0.47,0.5,0.5,0.46
20210427,0.47,0.5,0.5,0.45
20210428,0.48,0.5,0.5,0.48
20210429,0.48,0.5,0.5,0.49
20210430,0.49,0.5,0.5,0.5
20210503,0.42,0.5,0.5,0.47
20210504,0.49,0.5,0.5,0.47
20210506,0.47,0.5,0.5,0.47
20210507,0.47,0.5,0.5,0.48
20210510,0.47,0.5,0.5,0.51
20210511,0.47,0.5,0.5,0.56
20210512,0.47,0.5,0.5,0.56
20210513,0.46,0.5,0.5,0.53
20210514,0.49,0.5,0.5,0.53
20210517,0.48,0.5,0.5,0.57
20210518,0.48,0.5,0.5,0.59
20210520,0.49,0.5,0.5,0.58
20210521,0.5,0.5,0.5,0.63
20210524,0.48,0.5,0.5,0.53
20210525,0.47,0.5,0.5,0.51
20210526,0.49,0.5,0.5,0.47
20210527,0.43,0.5,0.5,0.4
20210528,0.48,0.5,0.5,0.48
20210531,0.51,0.5,0.5,0.51
20210601,0.49,0.5,0.5,0.52
20210602,0.47,0.5,0.5,0.52
20210603,0.46,0.5,0.5,0.58
20210604,0.48,0.5,0.5,0.59
20210607,0.46,0.5,0.5,0.59
20210608,0.45,0.5,0.5,0.56
20210609,0.48,0.5,0.5,0.54
20210610,0.49,0.5,0.5,0.51
20210611,0.5,0.5,0.5,0.5
20210614,0.47,0.5,0.5,0.52
20210615,0.47,0.5,0.5,0.55
20210616,0.47,0.5,0.5,0.57
20210617,0.48,0.5,0.5,0.57
20210618,0.51,0.5,0.5,0.51
20210621,0.56,0.5,0.5,0.51
20210622,0.56,0.5,0.5,0.58
20210623,0.53,0.5,0.5,0.44
20210624,0.53,0.5,0.5,0.49
20210625,0.57,0.5,0.5,0.51
20210628,0.59,0.5,0.5,0.5
20210629,0.58,0.5,0.5,0.48
20210630,0.63,0.5,0.5,0.5
20210701,0.53,0.5,0.5,0.51
20210702,0.51,0.5,0.5,0.49
20210705,0.47,0.5,0.5,0.56
20210706,0.4,0.5,0.5,0.54
20210707,0.48,0.5,0.5,0.51
20210708,0.51,0.5,0.5,0.5
20210709,0.52,0.5,0.5,0.51
20210712,0.52,0.5,0.5,0.5
20210713,0.58,0.5,0.5,0.51
20210714,0.59,0.5,0.5,0.55
20210715,0.59,0.5,0.5,0.57
20210716,0.56,0.5,0.75,0.84
20210719,0.54,0.5,0.75,0.86
20210720,0.51,0.5,0.75,0.86
20210721,0.5,0.5,0.75,0.9
20210722,0.52,0.5,0.75,0.83
20210723,0.55,0.5,0.75,0.76
20210726,0.57,0.5,0.75,0.75
20210727,0.57,0.5,0.75,0.75
20210728,0.51,0.5,0.75,0.75
20210729,0.51,0.5,0.75,0.74
20210730,0.58,0.5,0.75,0.76
20210802,0.44,0.5,0.75,0.88
20210803,0.49,0.5,0.75,0.86
20210804,0.51,0.5,0.75,0.78
20210805,0.5,0.5,0.75,0.76
20210806,0.48,0.5,0.75,0.75
20210809,0.5,0.5,0.75,0.77
20210810,0.51,0.5,0.75,0.75
20210811,0.49,0.5,0.75,0.75
20210812,0.56,0.5,0.75,0.72
20210813,0.54,0.5,0.75,0.76
20210817,0.51,0.5,0.75,0.73
20210818,0.5,0.5,0.75,0.92
20210819,0.51,0.5,0.75,0.71
20210820,0.5,0.5,0.75,0.69
20210823,0.51,0.5,0.75,0.73
20210824,0.55,0.5,0.75,0.67
20210825,0.57,0.5,0.75,0.69
20210826,0.84,0.75,0.75,0.8
20210827,0.86,0.75,0.75,0.8
20210830,0.86,0.75,0.75,0.75
20210831,0.9,0.75,0.75,0.74
20210901,0.83,0.75,0.75,0.72
20210902,0.76,0.75,0.75,0.73
20210903,0.75,0.75,0.75,0.73
20210906,0.75,0.75,0.75,0.76
20210907,0.75,0.75,0.75,0.75
20210908,0.74,0.75,0.75,0.76
20210909,0.76,0.75,0.75,0.77
20210910,0.88,0.75,0.75,0.75
20210913,0.86,0.75,0.75,0.78
20210914,0.78,0.75,0.75,0.76
20210915,0.76,0.75,0.75,0.74
20210916,0.75,0.75,0.75,0.72
20210917,0.77,0.75,0.75,0.68
20210923,0.75,0.75,0.75,0.7
20210924,0.75,0.75,0.75,0.76
20210927,0.72,0.75,0.75,0.78
20210928,0.76,0.75,0.75,0.8
20210929,0.73,0.75,0.75,0.76
20210930,0.92,0.75,0.75,0.84
20211001,0.71,0.75,0.75,0.83
20211005,0.69,0.75,0.75,0.82
20211006,0.73,0.75,0.75,0.8
20211007,0.67,0.75,0.75,0.77
20211008,0.69,0.75,0.75,0.76
20211012,0.8,0.75,0.75,0.75
20211013,0.8,0.75,0.75,0.76
20211014,0.75,0.75,0.75,0.74
20211015,0.74,0.75,0.75,0.74
20211018,0.72,0.75,1.0,1.015
20211019,0.73,0.75,1.0,1.015
20211020,0.73,0.75,1.0,1.019
20211021,0.76,0.75,1.0,1.067
20211022,0.75,0.75,1.0,0.986
20211025,0.76,0.75,1.0,0.975
20211026,0.77,0.75,1.0,0.955
20211027,0.75,0.75,1.0,0.966
20211028,0.78,0.75,1.0,1.014
20211029,0.76,0.75,1.0,0.985
20211101,0.74,0.75,1.0,1.078
20211102,0.72,0.75,1.0,1.036
20211103,0.68,0.75,1.0,1.017
20211104,0.7,0.75,1.0,1.006
20211105,0.76,0.75,1.0,1.001
20211108,0.78,0.75,1.0,0.999
20211109,0.8,0.75,1.0,0.986
20211110,0.76,0.75,1.0,0.985
20211111,0.84,0.75,1.0,1.001
20211112,0.83,0.75,1.0,0.988
20211115,0.82,0.75,1.0,0.991
20211116,0.8,0.75,1.0,1.013
20211117,0.77,0.75,1.0,1.027
20211118,0.76,0.75,1.0,1.03
20211119,0.75,0.75,1.0,1.038
20211122,0.76,0.75,1.0,1.115
20211123,0.74,0.75,1.0,1.437
20211124,0.74,0.75,1.0,1.003
20211125,1.015,1.0,1.0,1.0
20211126,1.015,1.0,1.0,0.987
20211129,1.019,1.0,1.0,1.0
20211130,1.067,1.0,1.0,1.004
20211201,0.986,1.0,1.0,1.068
20211202,0.975,1.0,1.0,1.001
20211203,0.955,1.0,1.0,1.017
20211206,0.966,1.0,1.0,1.034
20211207,1.014,1.0,1.25,1.273
20211208,0.985,1.0,1.25,1.251
20211209,1.078,1.0,1.25,1.277
20211210,1.036,1.0,1.25,1.276
20211213,1.017,1.0,1.25,1.33
20211214,1.006,1.0,1.25,1.575
20211215,1.001,1.0,1.25,1.352
20211216,0.999,1.0,1.25,1.314
20211217,0.986,1.0,1.25,1.261
20211220,0.985,1.0,1.25,1.201
20211221,1.001,1.0,1.25,1.277
20211222,0.988,1.0,1.25,1.223
20211223,0.991,1.0,1.25,1.176
20211224,1.013,1.0,1.25,1.116
20211227,1.027,1.0,1.25,1.217
20211228,1.03,1.0,1.25,1.226
20211229,1.038,1.0,1.25,1.18
20211230,1.115,1.0,1.25,1.193
20211231,1.437,1.0,1.25,1.254
20220103,1.003,1.0,1.25,1.198
20220104,1.0,1.0,1.25,1.198
20220105,0.987,1.0,1.25,1.229
20220106,1.0,1.0,1.25,1.239
20220107,1.004,1.0,1.25,1.243
20220110,1.068,1.0,1.25,1.257
20220111,1.001,1.0,1.25,1.243
20220112,1.017,1.0,1.25,1.258
20220113,1.034,1.0,1.25,1.284
20220114,1.273,1.25,1.25,1.39
20220117,1.251,1.25,1.25,1.289
20220118,1.277,1.25,1.25,1.249
20220119,1.276,1.25,1.25,1.191
20220120,1.33,1.25,1.25,1.228
20220121,1.575,1.25,1.25,1.24
20220124,1.352,1.25,1.25,1.314
20220125,1.314,1.25,1.25,1.318
