date,doc_id,sentence_id,original_sentence
Unknown Date,080605_대우증권_1.txt,7,호재와 악 재가 뒤섞여 있어 불확실성이 높아 금통위 전까지 뚜렷한 방향성이 정해지지 않을 것으로 예상되는 가운 데 금일 역시 박스권 내에서 움직일 것으로 판단됨
Unknown Date,080609_대우증권_1.txt,1,3년 만기 금리와 10년 만기 모두 1bp씩 하락한 548% 574%로 마감 .
Unknown Date,080609_대우증권_1.txt,2,5일 채권시장은 미 금리 상승과 원/달러 환율 상승으로 약세로 출발.
Unknown Date,080609_대우증권_1.txt,3,그러나 유가 하락과 외국인들의 국채선물 순매수에 힘입어 이내 강세로 반전.
Unknown Date,080609_대우증권_1.txt,4,환율도 1020원대를 지켜내면서 시장의 불안 심리가 차츰 걷혔음.
Unknown Date,080609_대우증권_1.txt,5,하지만 장 막판 외국인들의 일부 매수물량 환매와 증권사들의 손절매로 상승폭 좁혀진 채 강보 합세 마감.
Unknown Date,080609_대우증권_1.txt,6,긴 연휴와 다음주 있을 국고 5년물 입찰에 부담을 느끼고 포지션을 정리한 것으로 파악됨 .
Unknown Date,080609_대우증권_1.txt,7,ECB의 내달 금리 인상 시사 발언과 미 실업률 급등으로 달러화가 약세로 반전하고 이스라엘과 이란간 의 긴장 고조로 지정학적 리스크까지 더해져 유가가 138$까지 급등.
Unknown Date,080609_대우증권_1.txt,8,이에 따라 금일 외국인들이 주식을 대거 매도할 가능성이 높고 정유업체 결제수요가 더해진다면 환율 역시 강한 상승 압력을 받을 것임.
Unknown Date,080609_대우증권_1.txt,9,여기에 물가에 대한 불안이 고조되어 금일 채권시장은 약세를 면치 못할 듯함.
Unknown Date,080609_대우증권_1.txt,10,그러나 고유가는 경기 둔화를 동반하기 때문에 이번주 있을 금통위에서 중립을 유지한다고 한다면 금통위를 경계로 다소 분위 기가 누그러질 가능성도 있음
Unknown Date,080610_대우증권_1.txt,1,전일 3년 만기 금리는 19bp 상승한 567% 10년 만기 금리는 18bp 상승한 592%로 마감 .
Unknown Date,080610_대우증권_1.txt,2,연휴 동안 유가가 급등하면서 물가 상승 압력이 높아진 가운데 약세로 출발.
Unknown Date,080610_대우증권_1.txt,3,예상대로 원/달러 환율 역시 상승해 1030 원선을 넘어서고 오전 중 통안채 입찰이 대거 유찰된 것도 매도 심리를 자극하며 금리 상승폭 확대에 영향을 줌.
Unknown Date,080610_대우증권_1.txt,4,오후 들어 국고채 5년물 입찰이 PD들을 중심으로 무난히 이루어 졌지만 예정 물량을 소화하는 수준에서 마감돼 채권 매수 세가 부족함을 확인.
Unknown Date,080610_대우증권_1.txt,5,게다가 통안채와 국고채 입찰은 국채선물 매도헤지 수요를 높여 결국 금리는 폭등 .
Unknown Date,080610_대우증권_1.txt,6,금통위를 앞두고 한은이 유가상승으로 인한 인플레 우려를 한층 더 높일 수 있다는 경계감으로 채권 매수 심리가 극도 로 위축된 상태.
Unknown Date,080610_대우증권_1.txt,7,그러나 소비자 기대지수 하락처럼 내수 침체 역시 가시화되는 모습을 보여 기준금리 인상은 쉽지 않을 전망.
Unknown Date,080610_대우증권_1.txt,8,전일 유가는 하락한 반면 미 금리는 급등해 호재와 악재가 상존한 가운데 금일은 생산자 물가 지수가 발표됨.
Unknown Date,080610_대우증권_1.txt,9,PPI가 높을 것으로 예상되지만 금리 인상이 아니라면 전일 너무 급격한 조정이 있었던 만큼 소폭 되돌림이 있을 가능 성이 높음
Unknown Date,080611_대우증권_1.txt,1,전일 3년 만기 금리는 11bp 상승한 578% 10년 만기 금리는 9bp 상승한 601%로 마감 .
Unknown Date,080611_대우증권_1.txt,2,미 금리 급등으로 은행들이 장 초반부터 국채 선물을 4000계약 가량 매도하면서 큰 폭으로 상승한 채 시작.
Unknown Date,080611_대우증권_1.txt,3,채권 매수심리가 취약한 가운데 물가가 높아지면서 한은의 기준 금리 인상도 배제할 수 없다는 인식이 확산되며 상승폭 확대.
Unknown Date,080611_대우증권_1.txt,4,생산자 물가지수가 전년비 116% 증가해 외환위기 이후 최고치를 기록한 것 역시 상승폭 확대에 영향을 줌.
Unknown Date,080611_대우증권_1.txt,5,장 중 정부의 외환시장 개입으로 환율이 하락하면서 잠시 상승폭이 둔화되기도 했지만 장 막판 다시 상승하며 약세 마감 .
Unknown Date,080611_대우증권_1.txt,6,글로벌 인플레이션 우려로 연 이틀 30bp나 상승하며 채권시장은 패닉 상태를 보임.
Unknown Date,080611_대우증권_1.txt,7,전일 유가는 하락했 지만 미 금리는 물가 불안으로 또다시 급등.
Unknown Date,080611_대우증권_1.txt,8,하지만 지금 금리는 기준금리 대비 70bp 이상 차이를 보 여 금리 인상 시사 발언이 있다 하더라도 대부분 선반영된 상태.
Unknown Date,080611_대우증권_1.txt,9,이런 면에서 금리의 상승폭이 제한될 것 같고 저가 메리트가 부각된다면 하락 반전할 수도 있음
Unknown Date,080612_대우증권_1.txt,1,전일 3년 만기 금리는 5bp 하락한 573% 10년 만기 금리는 7bp 하락한 594%로 마감.
Unknown Date,080612_대우증권_1.txt,2,미 금리 급등에도 불구하고 그 동안 금리 상승이 과도했다는 인식으로 장 초반 보합권에서 행보.
Unknown Date,080612_대우증권_1.txt,3,이러는 와중에 연기금과 보험사를 중심으로 장기물 거래가 활발해지며 저가 매수세가 탄력을 받기 시작.
Unknown Date,080612_대우증권_1.txt,4,고용동 향이 발표되면서 고용사정이 여전히 좋지 않은 것으로 확인되면서 금리 하락폭은 확대.
Unknown Date,080612_대우증권_1.txt,5,은행권도 이런 분 위기를 반영 오전 3000 계약 이상 순매도량이 오후 들어 1572 계약까지 낮아지면서 결국 강세로 마감.
Unknown Date,080612_대우증권_1.txt,6,고용 동향이 부진한 모습을 보임에 따라 경기 하강 리스크는 여전함을 확인했지만 전일 유가가 또다시 급등해 130$대가 지속 유지되면서 물가 불안이 더욱 심화.
Unknown Date,080612_대우증권_1.txt,7,금일 금통위에서는 동결 전망이 우세하지만 인상 가능성도 배제할 수 없을 듯함.
Unknown Date,080612_대우증권_1.txt,8,금통위 이전까진 관망세를 유지하다 이후 발표내용이나 코멘트에 따 라 방향성이 정해지리라 판단됨.
Unknown Date,080613_대우증권_1.txt,1,전일 3년 만기 금리는 1bp 상승한 574% 10년 만기 금리는 1bp 하락한 593%로 마감.
Unknown Date,080613_대우증권_1.txt,2,유가 급등으로 약세 출발했던 채권시장은 금통위 직후 나온 국내외 경제동향에서 물가 상방 리스크가 강 조되자 상승폭이 확대됨.
Unknown Date,080613_대우증권_1.txt,3,이후 한은 총재의 발언에서 금리 인상을 시그널을 보여주지 않았고 오히려 시 장의 금리 인상 기대가 과도한 수준이라는 인식을 드러내자 금리는 하락 반전.
Unknown Date,080613_대우증권_1.txt,4,그러나 물가 경계감은 여 전한데다 장 막판 외국인 주식 매도로 환율이 상승함에 따라 금리 역시 상승하며 보합 마감.
Unknown Date,080613_대우증권_1.txt,5,한은은 경기 하강과 물가 불안 둘 모두를 우려하는데 경기 둔화 경로는 예상대로 진행되고 있지만 물가 는 원자재 가격 변동이 불확실해 예측하기 힘들어 리스크가 크다고 인식.
Unknown Date,080613_대우증권_1.txt,6,따라서 향후 금리는 원자재 특 히 유가의 움직임이 어떠냐에 따라 결정될 전망이며 추가 상승 여부가 중요해 짐.
Unknown Date,080613_대우증권_1.txt,7,비교적 한은의 정책 스 탠스가 명확해진 가운데 전일 미 금리가 급등하고 유가도 현 수준 유지한데다 국채선물 만기를 앞둔 스 프레드 매매가 이루어질 것으로 보여 금일은 약세 예상.
Unknown Date,080613_대우증권_2.txt,1,금통위 스탠스 : 기존의 인하 검토에서 최근에는 높아진 인플레 불확실성으로 인해 당분간 인하 검토가 어렵다는 것.
Unknown Date,080613_대우증권_2.txt,2,그러나 그렇다고 해서 인상 검토는 적어도 현재는 아니다.
Unknown Date,080613_대우증권_2.txt,3,나아가 앞으로도 물론 미래는 불확실하지만 굳이 따지자면 인상 보다는 인하 쪽에 가까울 수 있을 것으로 우리는 판단한다.
Unknown Date,080613_대우증권_2.txt,4,왜냐하면 현재의 인플레는 경기과열 때문이 아니라 고유가 충격 때문인데 이는 결과적으로 경기침체를 수반하는 인플레이기 때 문이다.
Unknown Date,080613_대우증권_2.txt,5,당분간은 인플레 이슈가 시장과 정책 그리고 여론을 도배하겠지만 유가와 인플레가 peak-out한 이후의 stage는 경기침체 가 주연일 것이다.
Unknown Date,080616_대우증권_1.txt,1,13일 3년 만기 금리는 전일과 동일한 574% 10년 만기 금리는 2bp 하락한 591%로 마감.
Unknown Date,080616_대우증권_1.txt,2,FRB의 금리 인상 가능성으로 인한 미 금리 급등과 수입물가에 대한 불안감으로 채권시장은 약세로 출발.
Unknown Date,080616_대우증권_1.txt,3,약해진 매수심리를 반영하듯 통안채 창구판매는 400억원의 매출에 그쳤고 수입물가지수는 전년비 446% 증가해 외환위기 이후 최고 수준 기록.
Unknown Date,080616_대우증권_1.txt,4,하지만 이미 선반영되었다는 인식하에 금리 상승폭은 제한 되었고 오히려 만기를 앞두고 국채선물 저평가를 노린 증권사의 대규모 매수로 상승폭 줄어듦.
Unknown Date,080616_대우증권_1.txt,5,바이백 입찰 이후 증권사와 은행의 매수가 유입되기도 했지만 환율이 1040원대로 상승하는 등 악재도 상존해 보합권에서 등락을 거듭하다 장 종료.
Unknown Date,080616_대우증권_1.txt,6,금통위의 기준금리 동결에도 인플레이션에 대한 시장의 우려는 완전히 해소되지 않았음.
Unknown Date,080616_대우증권_1.txt,7,당장은 25일 FOMC를 앞두고 환율 유가 미 금리 등을 예의 주시하며 방향성 탐색과정이 계속될 전망.
Unknown Date,080616_대우증권_1.txt,8,금일은 OPEC 의 증산 시사 발언과 달러화 가치 상승으로 유가가 다소 하락한 것이 호재로 작용할 것으로 판단되고 환 율 상승에 의한 정부 개입 여부에 주목할 필요할 있음.
Unknown Date,080616_대우증권_2.txt,1,인플레 급등기 금리인상 시사 못하는 속내는?
Unknown Date,080616_대우증권_2.txt,2,일각에서는 금리인상 시사가 없었던 이번 금통위 결과에 대해 다소 의아해 하지만 우리 는 당연한 것으로 받아 들인다.
Unknown Date,080616_대우증권_2.txt,3,거듭 강조하지만 현재 한국 경제 상황에서 오일쇼크 충격은 금융긴축을 요하지 않는다.
Unknown Date,080616_대우증권_2.txt,4,왜냐하면 1) 당장은 인플레이션이 부각되고 있으나 본질은 스태그플레이션이며 결국에는 시차 를 두고 디플레이션으로 변화해갈 위험성이 상당하다.
Unknown Date,080616_대우증권_2.txt,5,통화정책의 시차를 고려할 때 현 시점에서 금리인상은 차후 디플레이션 위험을 더욱 키울 수 있는 노릇이다.
Unknown Date,080616_대우증권_2.txt,6,2) 오일쇼크와 같은 외생충격 상황에서 통화긴축이 인플레를 억제한다는 것은 원천적 으로 어렵다.
Unknown Date,080616_대우증권_2.txt,7,만일 경기가 과열 국면에 있었다면 외생충격이 오더라도 긴축대응이 타당할 수도 있겠으나 그렇지 않은 상황에서 긴축은 인플레는 제대로 못 잡고 경 기에만 부담이 될 수 있다.
Unknown Date,080616_대우증권_2.txt,8,이제 관심은 상당기간 동결인 가운데 적정 스프레드 모색일 것이다.
Unknown Date,080616_대우증권_2.txt,9,현재의 스프레드는 다소 넓으며 5%중반을 향해 갈 수 있을 것이라는 기존 중단기 전망을 견지한다.
Unknown Date,080617_대우증권_1.txt,1,전일 3년 만기 금리는 4bp 하락한 570% 10년 만기 금리는 4bp 하락한 587%로 마감.
Unknown Date,080617_대우증권_1.txt,2,초반부터 롤오버 장세 전개.
Unknown Date,080617_대우증권_1.txt,3,근월물과 원월물 스프레드가 크게 벌어져 있어 다수의 거래자들이 롤오버에 참가할 것으로 예상된 데다 롤오버 포지션 중 매도보다는 매수가 우세하다는 전망이 나오면서 국채선물 이 상승세를 탔고 채권금리도 하락세 이어감.
Unknown Date,080617_대우증권_1.txt,4,하지만 5월 원재료 물가가 전년비 798% 폭등해 금리 하락 폭 제한.
Unknown Date,080617_대우증권_1.txt,5,오후 들어 정부의 외환시장 구두개입과 매도개입으로 추정되는 물량이 나와 낙폭을 확대하며 금 리 하락 마감.
Unknown Date,080617_대우증권_1.txt,6,국채선물 저평 매수세가 많았기 때문에 채권현물시장은 크게 강해지기 힘든 상황이고 국채선물 만기에 대한 부담으로 채권현물시장에서는 관망세가 이어질 듯.
Unknown Date,080617_대우증권_1.txt,7,반면 국채선물 시장의 경우 만기일을 맞아 저평 매수가 더욱 활발히 이루어 지리라 예상되고 현재까지 롤오버 물량이 많이 나오지 않은 외국인들의 동향 에 주목할 필요가 있음.
Unknown Date,080617_대우증권_1.txt,8,다만 전일 유로 CPI가 예상치를 상회해 ECB 금리 인상 가능성이 높아졌다는 점 은 매수심리를 약화시켜 박스권내에서 움직이리라 판단됨.
